path,recommended_location,owner,category,owner_confidence,category_confidence,risk
10-Archive/Legacy-Skills/skills/meta-ads/references/campaign-creation.md,Businesses/Product/campaign-creation.md,Business,Product,0.79,0.79,Low
10-Archive/Legacy-Skills/skills/meta-ads/references/insights-fields.md,Review-Queue/Uncertain/insights-fields.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Skills/skills/meta-ads/references/setup.md,Review-Queue/Uncertain/setup.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Skills/skills/meta-ads/references/troubleshooting.md,Businesses/Business/troubleshooting.md,Business,Business,0.79,0.79,Low
10-Archive/Legacy-Skills/skills/meta-ads/references/write-actions.md,Archive/Finance/write-actions.md,Archive,Finance,0.71,0.79,Medium
10-Archive/Legacy-Skills/skills/local-llm-router/references/model-matrix.md,Reference-Library/Reference/model-matrix.md,Reference Library,Reference,0.87,0.79,Low
10-Archive/Legacy-Skills/skills/graphify/references/add-watch.md,AI-Systems/AI Agent/add-watch.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Skills/skills/graphify/references/exports.md,AI-Systems/Uncertain/exports.md,AI System,Uncertain,0.98,0.0,High
10-Archive/Legacy-Skills/skills/graphify/references/extraction-spec.md,AI-Systems/AI Agent/extraction-spec.md,AI System,AI Agent,0.95,0.95,Low
10-Archive/Legacy-Skills/skills/graphify/references/github-and-merge.md,Review-Queue/Uncertain/github-and-merge.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Skills/skills/graphify/references/hooks.md,Review-Queue/Uncertain/hooks.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Skills/skills/graphify/references/query.md,Review-Queue/Uncertain/query.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Skills/skills/graphify/references/transcribe.md,AI-Systems/AI Agent/transcribe.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Skills/skills/graphify/references/update.md,Review-Queue/Uncertain/update.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Skills/skills/continuous-learning-v2/agents/observer.md,AI-Systems/Project/observer.md,AI System,Project,0.87,0.98,Low
10-Archive/Legacy-Skills/skills/cinematic-scrub-landing/references/GOLDEN_PROMPT.md,AI-Systems/AI Agent/GOLDEN_PROMPT.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Skills/skills/brand-voice/references/voice-profile-schema.md,Archive/Uncertain/voice-profile-schema.md,Archive,Uncertain,0.71,0.0,High
10-Archive/Legacy-Rules/rules/ecc/common/agents.md,AI-Systems/AI Agent/agents.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Rules/rules/ecc/common/code-review.md,AI-Systems/AI Agent/code-review.md,AI System,AI Agent,0.95,0.95,Low
10-Archive/Legacy-Rules/rules/ecc/common/coding-style.md,Archive/Archive/coding-style.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Rules/rules/ecc/common/development-workflow.md,Review-Queue/SOP/development-workflow.md,Uncertain,SOP,0.0,0.98,High
10-Archive/Legacy-Rules/rules/ecc/common/git-workflow.md,Archive/SOP/git-workflow.md,Archive,SOP,0.71,0.95,Medium
10-Archive/Legacy-Rules/rules/ecc/common/hooks.md,Archive/Archive/hooks.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Rules/rules/ecc/common/patterns.md,Archive/Uncertain/patterns.md,Archive,Uncertain,0.71,0.0,High
10-Archive/Legacy-Rules/rules/ecc/common/performance.md,AI-Systems/AI Agent/performance.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Rules/rules/ecc/common/security.md,Archive/Archive/security.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Rules/rules/ecc/common/testing.md,Review-Queue/Uncertain/testing.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Rules/rules/ecc/python/coding-style.md,Archive/Archive/coding-style.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Rules/rules/ecc/python/fastapi.md,Archive/Archive/fastapi.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Rules/rules/ecc/python/hooks.md,Archive/Archive/hooks.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Rules/rules/ecc/python/patterns.md,Review-Queue/Uncertain/patterns.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Rules/rules/ecc/python/security.md,Archive/Archive/security.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Rules/rules/ecc/python/testing.md,Archive/Archive/testing.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/aside.md,Titus-Vault/Career/aside.md,Titus,Career,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/auto-browser.md,AI-Systems/Uncertain/auto-browser.md,AI System,Uncertain,0.79,0.0,High
10-Archive/Legacy-Commands/commands/auto-update.md,Archive/Archive/auto-update.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/build-fix.md,Archive/Project/build-fix.md,Archive,Project,0.71,0.79,Medium
10-Archive/Legacy-Commands/commands/business-ops.md,Businesses/Business/business-ops.md,Business,Business,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/checkpoint.md,Archive/SOP/checkpoint.md,Archive,SOP,0.71,0.79,Medium
10-Archive/Legacy-Commands/commands/code-review.md,Archive/Archive/code-review.md,Archive,Archive,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/cost-report.md,Archive/Project/cost-report.md,Archive,Project,0.71,0.95,Medium
10-Archive/Legacy-Commands/commands/cpp-build.md,AI-Systems/AI Agent/cpp-build.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/cpp-review.md,AI-Systems/AI Agent/cpp-review.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/cpp-test.md,Archive/Certification/cpp-test.md,Archive,Certification,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/ecc-guide.md,AI-Systems/AI Agent/ecc-guide.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/evolve.md,AI-Systems/AI Agent/evolve.md,AI System,AI Agent,0.87,0.87,Low
10-Archive/Legacy-Commands/commands/fastapi-review.md,Review-Queue/Uncertain/fastapi-review.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Commands/commands/feature-dev.md,Archive/Archive/feature-dev.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/flutter-build.md,AI-Systems/AI Agent/flutter-build.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/flutter-review.md,AI-Systems/AI Agent/flutter-review.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/flutter-test.md,Archive/Archive/flutter-test.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/gan-build.md,AI-Systems/AI Agent/gan-build.md,AI System,AI Agent,0.95,0.95,Low
10-Archive/Legacy-Commands/commands/gan-design.md,AI-Systems/AI Agent/gan-design.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/go-build.md,AI-Systems/Uncertain/go-build.md,AI System,Uncertain,0.79,0.0,High
10-Archive/Legacy-Commands/commands/go-review.md,AI-Systems/AI Agent/go-review.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/go-test.md,Archive/Certification/go-test.md,Archive,Certification,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/gradle-build.md,Review-Queue/Project/gradle-build.md,Uncertain,Project,0.0,0.79,High
10-Archive/Legacy-Commands/commands/harness-audit.md,Review-Queue/Archive/harness-audit.md,Uncertain,Archive,0.0,0.71,High
10-Archive/Legacy-Commands/commands/hookify-configure.md,Archive/Archive/hookify-configure.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/hookify-help.md,Review-Queue/Uncertain/hookify-help.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Commands/commands/hookify-list.md,Archive/Archive/hookify-list.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/hookify.md,Review-Queue/Uncertain/hookify.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Commands/commands/instinct-export.md,Archive/Project/instinct-export.md,Archive,Project,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/instinct-import.md,Archive/Project/instinct-import.md,Archive,Project,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/instinct-status.md,Archive/Project/instinct-status.md,Archive,Project,0.79,0.98,Low
10-Archive/Legacy-Commands/commands/jira.md,AI-Systems/SOP/jira.md,AI System,SOP,0.98,0.79,Low
10-Archive/Legacy-Commands/commands/kotlin-build.md,Review-Queue/Certification/kotlin-build.md,Uncertain,Certification,0.0,0.98,High
10-Archive/Legacy-Commands/commands/kotlin-review.md,AI-Systems/Certification/kotlin-review.md,AI System,Certification,0.79,0.87,Low
10-Archive/Legacy-Commands/commands/kotlin-test.md,Archive/Certification/kotlin-test.md,Archive,Certification,0.71,0.95,Medium
10-Archive/Legacy-Commands/commands/learn-eval.md,Review-Queue/Project/learn-eval.md,Uncertain,Project,0.0,0.98,High
10-Archive/Legacy-Commands/commands/learn.md,Archive/Uncertain/learn.md,Archive,Uncertain,0.71,0.0,High
10-Archive/Legacy-Commands/commands/loop-start.md,Archive/Archive/loop-start.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/loop-status.md,Archive/Archive/loop-status.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/marketing-campaign.md,Businesses/Business/marketing-campaign.md,Business,Business,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/model-route.md,Archive/Finance/model-route.md,Archive,Finance,0.71,0.87,Medium
10-Archive/Legacy-Commands/commands/multi-backend.md,AI-Systems/AI Agent/multi-backend.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/multi-execute.md,AI-Systems/AI Agent/multi-execute.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/multi-frontend.md,AI-Systems/AI Agent/multi-frontend.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/multi-plan.md,AI-Systems/AI Agent/multi-plan.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/multi-workflow.md,AI-Systems/SOP/multi-workflow.md,AI System,SOP,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/obsidian-mind.md,Archive/Uncertain/obsidian-mind.md,Archive,Uncertain,0.71,0.0,High
10-Archive/Legacy-Commands/commands/open-animation.md,Archive/Archive/open-animation.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/orch-add-feature.md,Reference-Library/Research/orch-add-feature.md,Reference Library,Research,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/orch-build-mvp.md,Archive/Archive/orch-build-mvp.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/orch-change-feature.md,Archive/Archive/orch-change-feature.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/orch-fix-defect.md,Archive/Archive/orch-fix-defect.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/orch-refine-code.md,Archive/Archive/orch-refine-code.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/personal-operator.md,AI-Systems/Uncertain/personal-operator.md,AI System,Uncertain,0.79,0.0,High
10-Archive/Legacy-Commands/commands/plan-prd.md,Review-Queue/Uncertain/plan-prd.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Commands/commands/plan.md,Archive/Archive/plan.md,Archive,Archive,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/pm2.md,Archive/Project/pm2.md,Archive,Project,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/pr.md,Archive/Template/pr.md,Archive,Template,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/project-init.md,Archive/Project/project-init.md,Archive,Project,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/projects.md,Archive/Project/projects.md,Archive,Project,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/promote.md,Archive/Project/promote.md,Archive,Project,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/prp-commit.md,Review-Queue/Archive/prp-commit.md,Uncertain,Archive,0.0,0.71,High
10-Archive/Legacy-Commands/commands/prp-implement.md,Archive/Uncertain/prp-implement.md,Archive,Uncertain,0.71,0.0,High
10-Archive/Legacy-Commands/commands/prp-plan.md,Reference-Library/Uncertain/prp-plan.md,Reference Library,Uncertain,0.79,0.0,High
10-Archive/Legacy-Commands/commands/prp-pr.md,Archive/Template/prp-pr.md,Archive,Template,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/prp-prd.md,Businesses/Product/prp-prd.md,Business,Product,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/prune.md,Archive/Uncertain/prune.md,Archive,Uncertain,0.71,0.0,High
10-Archive/Legacy-Commands/commands/python-review.md,AI-Systems/AI Agent/python-review.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/quality-gate.md,Archive/Archive/quality-gate.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/react-build.md,AI-Systems/AI Agent/react-build.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/react-review.md,Review-Queue/Uncertain/react-review.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Commands/commands/react-test.md,Archive/Uncertain/react-test.md,Archive,Uncertain,0.71,0.0,High
10-Archive/Legacy-Commands/commands/refactor-clean.md,Archive/Archive/refactor-clean.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/resume-session.md,Titus-Vault/Career/resume-session.md,Titus,Career,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/review-pr.md,Review-Queue/Uncertain/review-pr.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Commands/commands/rust-build.md,AI-Systems/AI Agent/rust-build.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/rust-review.md,AI-Systems/AI Agent/rust-review.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/rust-test.md,Archive/Certification/rust-test.md,Archive,Certification,0.71,0.79,Medium
10-Archive/Legacy-Commands/commands/santa-loop.md,AI-Systems/AI Agent/santa-loop.md,AI System,AI Agent,0.95,0.95,Low
10-Archive/Legacy-Commands/commands/save-session.md,Archive/Archive/save-session.md,Archive,Archive,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/security-scan.md,AI-Systems/AI Agent/security-scan.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/Legacy-Commands/commands/self-skill-builder.md,Archive/SOP/self-skill-builder.md,Archive,SOP,0.71,0.79,Medium
10-Archive/Legacy-Commands/commands/sessions.md,Archive/Archive/sessions.md,Archive,Archive,0.79,0.79,Low
10-Archive/Legacy-Commands/commands/setup-pm.md,Review-Queue/Project/setup-pm.md,Uncertain,Project,0.0,0.95,High
10-Archive/Legacy-Commands/commands/skill-create.md,Archive/Uncertain/skill-create.md,Archive,Uncertain,0.71,0.0,High
10-Archive/Legacy-Commands/commands/skill-health.md,Archive/Health/skill-health.md,Archive,Health,0.71,0.98,Medium
10-Archive/Legacy-Commands/commands/test-coverage.md,Archive/Project/test-coverage.md,Archive,Project,0.71,0.79,Medium
10-Archive/Legacy-Commands/commands/update-codemaps.md,Archive/Project/update-codemaps.md,Archive,Project,0.71,0.79,Medium
10-Archive/Legacy-Commands/commands/update-docs.md,Reference-Library/Reference/update-docs.md,Reference Library,Reference,0.98,0.95,Low
10-Archive/Legacy-Commands/commands/video-pipeline.md,Archive/Archive/video-pipeline.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/x-algorithm-strategy.md,Archive/Archive/x-algorithm-strategy.md,Archive,Archive,0.71,0.71,Medium
10-Archive/Legacy-Commands/commands/youtube-autonomous.md,Review-Queue/Uncertain/youtube-autonomous.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/Legacy-Agents/agents/architect.md,AI-Systems/AI Agent/architect.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Agents/agents/code-reviewer.md,AI-Systems/Uncertain/code-reviewer.md,AI System,Uncertain,0.79,0.0,High
10-Archive/Legacy-Agents/agents/database-reviewer.md,AI-Systems/AI Agent/database-reviewer.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Agents/agents/docs-lookup.md,AI-Systems/AI Agent/docs-lookup.md,AI System,AI Agent,0.98,0.95,Low
10-Archive/Legacy-Agents/agents/marketing-agent.md,AI-Systems/Uncertain/marketing-agent.md,AI System,Uncertain,0.95,0.0,High
10-Archive/Legacy-Agents/agents/performance-optimizer.md,AI-Systems/AI Agent/performance-optimizer.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Agents/agents/planner.md,AI-Systems/AI Agent/planner.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Agents/agents/security-reviewer.md,AI-Systems/AI Agent/security-reviewer.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Agents/agents/seo-specialist.md,AI-Systems/AI Agent/seo-specialist.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Legacy-Agents/agents/tdd-guide.md,AI-Systems/AI Agent/tdd-guide.md,AI System,AI Agent,0.79,0.79,Low
10-Archive/Daily-Notes/06-Daily-Logs/2026-06-17.md,Titus-Vault/Daily Note/2026-06-17.md,Titus,Daily Note,0.98,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/about-me.md,Titus-Vault/Uncertain/about-me.md,Titus,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/global-instructions.md,Titus-Vault/Project/global-instructions.md,Titus,Project,0.79,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/my-rules.md,Titus-Vault/Project/my-rules.md,Titus,Project,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/my-voice.md,Review-Queue/Certification/my-voice.md,Uncertain,Certification,0.0,0.79,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/01-Job-Search-Business-Analyst-and-PM.md,Titus-Vault/Career/01-Job-Search-Business-Analyst-and-PM.md,Titus,Career,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/01-Job-Search-PM.md,Titus-Vault/Career/01-Job-Search-PM.md,Titus,Career,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/03-PM-Portfolio-Project.md,Titus-Vault/Project/03-PM-Portfolio-Project.md,Titus,Project,0.71,0.98,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/04-Masters-Divinity.md,Reference-Library/Research/04-Masters-Divinity.md,Reference Library,Research,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/05-Masters-Cybersecurity.md,Titus-Vault/Project/05-Masters-Cybersecurity.md,Titus,Project,0.71,0.87,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/06-Bonolo-Books.md,Bonolo-Vault/Business/06-Bonolo-Books.md,Bonolo,Business,0.98,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/07-Ministry-Content.md,Review-Queue/Project/07-Ministry-Content.md,Uncertain,Project,0.0,0.79,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/08-Business-Ideas.md,Businesses/Business/08-Business-Ideas.md,Business,Business,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/project-brief.md,Review-Queue/Project/project-brief.md,Uncertain,Project,0.0,0.98,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/team-charter.md,Reference-Library/Project/team-charter.md,Reference Library,Project,0.95,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/work-log.md,Titus-Vault/Knowledge/work-log.md,Titus,Knowledge,0.79,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/about-me.md,Titus-Vault/Uncertain/about-me.md,Titus,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/global-instructions.md,Titus-Vault/Project/global-instructions.md,Titus,Project,0.87,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/my-rules.md,Titus-Vault/Project/my-rules.md,Titus,Project,0.95,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/my-voice.md,Titus-Vault/Certification/my-voice.md,Titus,Certification,0.71,0.79,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/chatgpt-migration-log.md,Titus-Vault/Knowledge/chatgpt-migration-log.md,Titus,Knowledge,0.95,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/file-index.md,Review-Queue/Knowledge/file-index.md,Uncertain,Knowledge,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/notion-structure-map.md,Titus-Vault/Career/notion-structure-map.md,Titus,Career,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/project-instructions.md,Titus-Vault/Project/project-instructions.md,Titus,Project,0.98,0.98,Low
